userId,video_id,rating
67,XzvHSMEBFjE,3.5
67,gmfH2LBCdaY,2.7
67,b_lULj6v804,3.5
67,B7AjF4of300,3.3
67,szFrHKoD1GE,5.0
67,OmLxYUOgTNs,5.0
67,an6dsm86Kn4,5.0
67,MuPL-PSMX0Q,1.7
67,yfxJHGhaECA,4.5
67,XXRBLyQQ78A,4.5
67,Swv1il6PpN4,2.6
67,6VoJHrdoIJw,3.9
67,cDDF4pPwEUU,4.4
67,T3-BzlYEhQA,3.9
67,iHcfeuGYuzU,2.8
67,li5fmOV33hE,3.6
67,NePlddZpNKs,4.6
67,RHUxyXZBXY8,4.8
67,tgHnvbYlW2k,3.6
67,blgS56pESPk,4.7
67,KrB-ASnFMVQ,3.5
67,6wGj89GE6aQ,3.1
67,aVamZUeeR88,4.1
67,VvEGctiW7io,5.0
67,DTg2FihPSso,3.6
67,96oKlWv5wSo,3.3
67,NtKS8YR5ioo,4.7
67,tG-IGNvfrg8,4.7
67,mFtsqERWiCA,3.9
67,ZnvGy6pcGxs,2.8
67,B7AjF4of300,4.0
67,VLxl1UeuwHY,2.6
67,rTMgDNpXPto,2.6
67,1UpvW5LiE2k,4.1
67,NTN2gD9LJnU,4.8
67,EQ748TZcuqs,5.0
68,dEs6-IfOGbw,4.2
68,kUosDBUjq5A,4.8
68,QKwgif8OW1w,2.5
68,an6dsm86Kn4,4.0
68,3nwwX-DEH1M,2.7
68,yh1NAMi2oLg,4.0
68,NePlddZpNKs,4.0
68,dEs6-IfOGbw,3.9
68,U44YLdW9AL4,4.1
68,szFrHKoD1GE,3.2
68,sfMwXjNo3Rs,4.5
68,96oKlWv5wSo,5.0
68,Swv1il6PpN4,3.8
68,rZQepOFnYi8,4.0
68,iZpxzfMkVzM,3.4
68,EP06RO4INws,3.4
68,oJToMo97UOU,4.7
68,xqj7XOv9mC8,5.0
68,3Mg0SCxwvMo,4.6
68,dEs6-IfOGbw,3.0
68,r15_6z9xryo,5.0
68,1XY8dPnIORc,4.1
68,_6lGaYh71g4,2.8
68,_6lGaYh71g4,3.1
68,kUosDBUjq5A,4.5
68,kUosDBUjq5A,2.8
68,6-xB3ij-5xM,3.2
68,kUosDBUjq5A,4.6
68,VLxl1UeuwHY,5.0
68,2omJBSQcm5g,4.4
68,Lok8svIS218,2.9
68,3nwwX-DEH1M,3.0
68,_6lGaYh71g4,4.4
68,TX0UsGn0GPc,3.2
68,szFrHKoD1GE,4.9
68,_6lGaYh71g4,4.4
68,VLxl1UeuwHY,4.2
68,CP6aYDssDSE,5.0
68,dEs6-IfOGbw,5.0
68,NwhkN7Y0WM0,3.9
68,6xUnndUTDBQ,4.7
68,BzzG-yDxA1c,3.3
68,96oKlWv5wSo,2.0
68,dJCKavW22PM,3.7
68,yh1NAMi2oLg,4.7
68,B1Kitc6cMXw,4.4
68,BO_g-ncp5wE,2.6
68,sfMwXjNo3Rs,3.5
68,3nwwX-DEH1M,4.7
68,u0-pfzKbh2k,5.0
68,szFrHKoD1GE,5.0
68,h-nmLbZorLE,5.0
68,ChqXsD5L8Ac,3.6
68,JNv4w6DFoYs,4.6
68,3Mg0SCxwvMo,4.6
68,3nwwX-DEH1M,3.4
68,iZpxzfMkVzM,5.0
68,3nwwX-DEH1M,5.0
68,Swv1il6PpN4,3.8
68,n9JVbbRBqfY,3.6
68,JfQ3W0wjGh4,4.3
68,GStMSkhmYEs,4.4
68,n9JVbbRBqfY,3.1
68,iZpxzfMkVzM,4.5
68,n9JVbbRBqfY,3.3
68,96oKlWv5wSo,4.9
68,CP6aYDssDSE,3.3
68,kUosDBUjq5A,3.6
68,r15_6z9xryo,3.3
68,B1Kitc6cMXw,2.6
68,SI1J2bbbOt4,4.7
68,3nwwX-DEH1M,3.5
68,96oKlWv5wSo,4.1
68,r15_6z9xryo,3.3
68,IFasecLYzD0,5.0
68,3nwwX-DEH1M,3.8
68,VLxl1UeuwHY,4.0
68,jsnyz__pc5M,4.9
68,an6dsm86Kn4,2.7
68,DMlITdf3w-o,2.3
68,tp6wtD9jGyA,3.8
68,dEs6-IfOGbw,4.2
68,n9JVbbRBqfY,2.8
68,IjFxx9SrOTU,3.5
68,2ktuvx9hrMw,3.7
68,h-nmLbZorLE,2.6
68,96oKlWv5wSo,3.6
68,CW70dL5430c,5.0
68,szFrHKoD1GE,2.7
68,rTMgDNpXPto,2.3
68,XPVxL-YUOwk,3.3
68,szFrHKoD1GE,4.4
68,EP06RO4INws,3.5
68,n9JVbbRBqfY,3.7
68,szFrHKoD1GE,3.4
68,JNv4w6DFoYs,3.8
68,B1Kitc6cMXw,3.5
68,i-LCORFB860,3.6
68,iZpxzfMkVzM,5.0
68,szFrHKoD1GE,3.4
68,HmBIn9De-Yc,4.2
68,dEs6-IfOGbw,3.0
68,0doVNhCyoA4,5.0
68,szFrHKoD1GE,2.8
68,yh1NAMi2oLg,3.5
68,DMlITdf3w-o,4.3
68,B1Kitc6cMXw,3.5
68,kUosDBUjq5A,4.4
68,dJCKavW22PM,3.4
68,08OhPK2BVIU,3.2
68,96oKlWv5wSo,3.6
68,U44YLdW9AL4,4.0
68,TaVvm0r_gho,3.2
68,an6dsm86Kn4,5.0
68,yh1NAMi2oLg,4.0
68,mdTv3V4ALzg,4.1
69,cDjYY7nW7cY,5.0
69,C7mxTEskjQg,4.2
69,3gx7O2H_Kmg,3.5
69,vDyYMcjf500,4.6
69,THr_seahKUI,3.7
69,faYA_upR_a0,3.2
69,weebcQPRGUE,3.8
69,9_lkVzzd6rE,4.7
69,cclI_B8TYdg,4.4
69,XbxRqlHtKUE,4.0
69,S45Y5WQ4Ucs,2.4
69,KNEVjhCXZB4,3.6
69,SJNdBNxNGno,4.7
69,7dNu1AorSYc,4.6
69,9qlF_9PNhJs,5.0
69,MIQKlHSD89E,3.5
69,9NC2saE5MbQ,4.5
69,aAGobKLb1JY,5.0
69,C7mxTEskjQg,2.5
69,RyquDQ5kWSs,4.2
69,XbxRqlHtKUE,3.0
69,r-7-bIXETfY,4.9
69,rplCCSqWXIY,4.5
69,3WlhLmh7uiQ,3.0
69,lqTKup-wpEU,4.2
69,H-WEhug-up8,4.3
69,mDRifR9HdK8,4.3
69,fGHOLz35L8M,3.2
69,faYA_upR_a0,3.7
69,zUDcGDK_bRw,3.5
69,Cfn25A6krNg,4.1
69,1JNxKJnPDAs,3.4
69,DRfniGCgW0I,3.4
69,LlQdOHakvHg,3.2
69,q1mE6MRHz6U,4.2
69,7HIt7pA4WqY,2.6
69,EZSCtgfmEO0,4.3
69,nDoQqQUa9C8,3.0
69,5g2UZr5RGgg,3.8
69,-7UzyXO-mzk,4.2
69,pEN_htHtt_c,3.2
69,raJMFayG5UA,3.2
69,NZ0ImXT1FZk,4.6
69,htmLGVUqIos,2.7
69,HCO7BWbKipU,4.1
69,oMCijY1XGlQ,4.5
69,AFbu21AGSho,3.8
69,OVnxBcS5qWo,3.9
69,mDRifR9HdK8,3.6
69,oSEeK9yDNQI,3.7
69,ir-_cm0BaWc,5.0
69,2UPIKvHp_m8,3.0
69,ObvUP5YxAKg,4.7
69,odHhIVjDgq8,3.9
69,9qlF_9PNhJs,3.9
69,3jtjkXSvuJw,3.7
69,fQjGRb4-IQM,3.6
69,hcfMZ6qjdXM,4.7
69,YHDbsyyjld0,4.5
69,fGHOLz35L8M,4.2
69,ooyjaVdt-jA,3.1
69,LLOB5uG6zSQ,4.5
69,ClM-MORjXQI,5.0
69,pqzopUurZPc,4.5
69,cDjYY7nW7cY,5.0
69,zuRd_Eneuk8,5.0
69,9yWnVxe1qp8,4.4
69,h5XzGyjEkkc,4.1
69,OAGfx7eB3gA,4.3
69,OAGfx7eB3gA,2.9
69,KNEVjhCXZB4,3.9
69,45tSUnisIos,5.0
69,8JfMdhrbehY,3.8
69,MIQKlHSD89E,3.7
69,0QOPb9DlOfY,2.9
69,0C3pC-uonZU,3.9
69,Xr2rgT9uEnA,2.0
69,moc_dHHp4LQ,5.0
69,vll33KEoCcc,4.3
69,aEM1Zelai1k,2.4
69,exGGotfSuH0,4.9
69,w4lcP5ZA4wg,5.0
69,AFbu21AGSho,4.0
69,45tSUnisIos,5.0
69,naOKPDCngMI,2.2
69,3WlhLmh7uiQ,4.8
69,pqzopUurZPc,3.8
69,XkGTE4WMMko,5.0
69,#NOME?,4.6
69,KKwmGuQaMfo,2.8
69,ir-_cm0BaWc,4.1
69,2lyQj9M2MhY,4.8
69,0zk2SwmCpss,4.2
69,3gx7O2H_Kmg,2.4
69,uz_JyfyowQE,2.0
69,hpsugpjc3dE,3.9
69,N0tmF4j4K6g,4.4
69,9yWnVxe1qp8,3.2
69,uFDPLyAWpVg,4.1
69,fS2fsa1fuIw,4.3
69,oWXR-6YdJ_s,3.3
69,DRfniGCgW0I,4.7
69,52pwYD_rxmE,4.3
70,AsTdC2RToIA,4.5
70,QzQpsHScgHs,3.9
70,hYirFqEc8Tg,4.2
70,RiGFGXd9Xvs,4.1
70,_rBaHuQi9gQ,3.4
70,GLZZn7lCtcI,2.8
70,CNBGEWRdeIM,4.3
70,yfxJHGhaECA,2.9
70,yxFdue1dCtE,3.9
70,CFa-pa0-VqI,4.8
70,pMpQABKlC-I,3.5
70,n5IdKE3rhII,4.2
70,l5S5DM564O8,4.5
70,6i2cebTn0nc,5.0
70,E_ViwNxUldw,3.4
70,GhHBfDK4lE8,4.4
70,a_iMlwkzwow,3.9
70,OUBx_raReDw,4.4
70,LX0wFKvticI,3.3
70,B2W7c3XRBwQ,2.9
70,J15vfXqnwWw,3.7
70,mdTv3V4ALzg,3.1
70,2E_HEeOpiEA,4.1
70,MDIQBfdmusY,3.3
70,6GT7PrIIS5I,4.4
70,JuhWVxLtfWQ,4.1
70,sRbhD2unwBc,3.1
70,iWeNDPTYAZw,4.5
70,Hj3zmfipxqk,4.3
70,6fyE0B430Rc,3.2
70,ALXiloyym0M,4.7
70,c2rEwAWHP7s,2.6
70,4EIvK9XsFRo,5.0
70,xf4iv4ic70M,4.3
70,hlrvK4xnLKA,4.5
70,0Rt329xQUjM,3.6
70,0nybdPCuvRI,2.3
70,xBiB4CIq9FE,4.2
70,Pa3ao2TVn1A,4.7
70,PSA-TnMwK9c,3.9
70,2ybeU5JUoK4,3.4
70,3b24Q8Bz7b4,3.1
70,mqf0f1h8ZTU,4.4
70,sfweKCYOPFc,3.3
70,fEMxFSjmo5Q,5.0
70,clT-XYIceIc,3.1
70,eSHe32cEKqI,2.6
70,mdTv3V4ALzg,4.4
70,IjvXgzSa1Dk,3.5
70,-2wRFv-mScQ,3.5
70,hGoQ44SfV-c,3.8
70,I-FHMnfORbo,4.4
70,DkeiKbqa02g,3.5
70,HFGzgtMyOZY,3.4
70,40zKzYxwaF0,4.4
70,zfeN12n3fxk,3.3
70,J2HytHu5VBI,5.0
70,9dHLFD_Jveo,4.6
70,v3UrBcJaczQ,3.1
70,cUa93K56cc0,4.6
70,k0BqqEMobcY,3.7
70,1HBvOZlvj_w,4.5
70,6SevTnFTdpA,3.4
70,iYGq_qc-hWY,3.0
70,nCMGU846iTI,2.1
70,vDtyaRoonx4,4.3
70,qB24uIe2Q7c,3.7
70,3Zew8pLSlwQ,4.3
70,CyPPi6T3D3s,4.2
70,GLZZn7lCtcI,3.8
70,DTDnD3MYwuk,2.2
70,JyG5hdbQpDM,2.7
70,ZWllUdFLzXU,4.9
70,XMdBA8KkQiY,3.4
70,5Q7mKQmNWSE,4.1
70,4a1TUszkMfI,2.8
70,zfeN12n3fxk,5.0
70,wI89nVn6LHk,3.9
70,guI0Ydh7wT0,2.9
71,U22EEAK_VLc,3.3
71,IjvXgzSa1Dk,4.6
71,T1-k7VYwsHg,5.0
71,0zZ0Y_UZRBw,4.4
71,5tPugvYE6wM,3.1
71,qIkuNJPtfw4,4.2
71,FFpIQSCp1HM,4.9
71,r1x0X5PCYak,3.8
71,g2MyotPRcXE,3.3
71,A2dIL4sf4TQ,4.8
71,XXRBLyQQ78A,4.0
71,hlb3gGNBHFE,3.8
71,cQtYcpRGGIY,3.9
71,ZurW-Uc6Lc0,4.4
71,iJz5jURaEBc,3.8
71,EeNrUTiwZVw,2.6
71,JZ2fRE_nkak,2.5
71,s1yV1kTrVGA,3.3
71,mdTv3V4ALzg,4.2
71,YEGhKwpEKEw,4.1
71,61hO5yTnAaE,4.4
71,5PR3Hn6cQ60,2.8
71,i2ZHwnKVXK0,3.1
71,pcmbmC9cUUY,4.3
71,fEMxFSjmo5Q,4.0
71,UXNnAB3ugPU,4.9
71,4SvJgnhnUag,3.3
71,rEdl2Uetpvo,2.7
71,dR10LRByhRc,4.3
71,TmzVBGf6uKk,4.7
71,8h2rlhsN9DI,4.1
71,L29S0JPOrV0,3.3
71,LALQsqZP1nA,4.3
71,GpbMbBNP-NI,3.9
71,xqj7XOv9mC8,4.0
71,xF99M6Zilac,3.6
71,t3z_pdr6z8w,3.9
71,B7AjF4of300,3.8
71,h8VJft5Xq5g,4.4
71,TTogFxTu_vA,4.2
71,qv9Gt38LOKQ,3.6
71,L29S0JPOrV0,4.1
71,jS9q7Tu_G0o,4.1
71,zjgZuuE8OVc,5.0
71,ZB7_1CoKntI,5.0
71,532MxrRNJcM,4.8
71,Kemqo35m8gk,4.0
71,37R2_bvJjGM,4.8
71,WyZz9muaKFc,4.1
71,Kemqo35m8gk,4.6
71,SMvZa784oow,4.0
71,iXfHlch1Lso,3.1
71,6fyE0B430Rc,5.0
71,nUgMn2ntSh4,3.7
71,iSt_jbT6rak,3.6
71,0ufNmUyf2co,4.0
71,lRdsL1z7Ml4,3.6
71,9sbnGfWaOwQ,4.7
71,GEB2f5dpFXs,4.4
71,2E_HEeOpiEA,4.1
71,kIHhVkkHV2k,4.3
71,CzCfd0eaWoA,4.0
71,m8Dqg8iz5Fo,3.4
71,X4Ul5vTJ-uk,4.1
71,lR8ydxAJ_Cg,4.0
71,nHaBEgkMQVw,2.6
71,B5gu6o6CIDA,5.0
71,K-yazBBF3gE,4.8
71,C2-bOy3H6Ss,4.3
71,JyUKqUTp9rc,3.4
71,5jmaUAvUou4,5.0
71,whNT1a3igGo,4.6
71,MgMLdq9DnNc,5.0
71,njivNmUuFZs,3.4
71,EjW7WzozgI0,4.5
71,N-z9PidYH4E,3.7
71,bTfJa_Qb5T0,3.0
71,mA4NVRV1FGU,4.5
71,we5djgQwK9w,2.6
71,QDk-xa1oBXw,3.4
71,C2-bOy3H6Ss,4.9
71,lbFzL-0pEeU,3.4
71,AsTdC2RToIA,4.6
71,cOZa0SpqANg,3.9
71,hDEc4ImIVHk,5.0
71,BJDGBNFxO7o,3.9
71,i04pYZGDHIc,4.7
71,QBL8IRJ5yHU,4.9
71,vfqeeScKVyc,3.6
71,hGoQ44SfV-c,3.3
71,yMvpbrJ1CWQ,4.6
71,HdusPnywwPI,5.0
71,akNs04ef_Co,4.5
71,fIElFIuzGLI,3.2
71,kNg_RFDYpTw,2.9
71,#NOME?,4.3
71,GhHBfDK4lE8,4.1
71,2ATuTL5i0_c,3.9
71,Hq4jk71B1Hk,3.6
71,L29S0JPOrV0,4.2
71,WyZz9muaKFc,3.8
71,r-3iathMo7o,4.9
71,272qtYHyylk,3.5
71,qD2yyikDcDw,4.8
71,jpH-8HiMCRI,5.0
71,4Qs8herYTqY,5.0
71,xBiB4CIq9FE,3.9
71,8h7cnLWQKtM,3.2
71,C82YHbZNmKs,5.0
71,5NHxDBPxPGI,4.0
71,JZ2fRE_nkak,3.6
71,N-z9PidYH4E,3.9
71,xF99M6Zilac,4.1
71,taxAD2LePy8,2.8
71,Q5KmA3Xbmqo,4.5
71,5tPugvYE6wM,4.9
71,m8Dqg8iz5Fo,4.5
71,dR10LRByhRc,4.3
71,yKVAhDbSito,3.8
71,08vIy0y1N9I,2.4
72,ooyjaVdt-jA,3.7
72,tn0hCTyj2Kc,4.8
72,EWf7P3okX9s,3.4
72,lM0yu7c6lQk,3.7
72,v_0WNLAmSaE,3.5
72,hiBPUpCJ7MQ,4.0
72,PgNAmWjInGk,3.8
72,2nVPFdqejD0,4.1
72,BrqFTswejpU,3.3
72,uHRwMmwbFnA,4.2
72,qD2yyikDcDw,4.7
72,fDRrqJU4-Tk,1.8
72,XiHiW4N7-bo,3.2
72,JTof-eIChUA,3.2
72,fDRrqJU4-Tk,3.6
72,T2uyIBURMjs,5.0
72,PpElRBQ-yGc,3.8
72,Xr2rgT9uEnA,3.8
72,vDyYMcjf500,2.4
72,tn0hCTyj2Kc,4.6
72,tJv-xtxKkQY,3.9
72,pfM1F0fBTo8,4.9
72,HhGJBBPVpqQ,2.4
72,ceJcHUoO734,4.0
72,Xr2rgT9uEnA,4.5
72,LIEOeqNRikk,4.5
72,MpaHR-V_R-o,4.4
72,52pwYD_rxmE,2.4
72,b1Vi4YGMGkk,5.0
72,6Y65fxIRs8Q,5.0
72,lM0yu7c6lQk,2.9
72,PgNAmWjInGk,5.0
72,uVcvhKTVZ8g,5.0
72,5y-tCo_v7pk,4.3
72,B9nVxg3DqAM,4.1
72,P2I7hQHOqNI,3.2
72,Q1CFfU2gXHw,5.0
72,q8fuvWLje8M,4.5
72,N4MtzsregT8,3.9
72,7_FJUSBFbJM,4.0
72,uVcvhKTVZ8g,4.9
72,EEIP1YpFXrE,3.7
72,EWf7P3okX9s,4.0
72,oSEeK9yDNQI,2.8
72,sKLREPyI-dY,3.8
72,pnlNqAmCCgw,5.0
72,oSEeK9yDNQI,2.9
72,lM0yu7c6lQk,3.0
72,9jRtpMKLsts,4.6
72,lOz7cPJQd8E,5.0
72,P6ODTQKhaXk,2.3
72,Xr2rgT9uEnA,2.8
72,km5FAAQLUT8,3.8
72,T2uyIBURMjs,3.5
72,Xr2rgT9uEnA,4.3
72,km5FAAQLUT8,4.5
72,PgNAmWjInGk,4.6
72,LnFsp6iM5dg,4.2
72,86ysRAffCpI,5.0
72,V6ElE2xs48c,4.3
72,PgNAmWjInGk,3.6
72,oyC4lLTOyL8,4.3
72,ZhEz1cvC1rc,4.3
72,1MGNw-Y2QPk,4.0
72,V6ElE2xs48c,3.8
72,bK0TEqDtkK4,2.8
72,LnFsp6iM5dg,3.6
72,V6ElE2xs48c,3.6
72,WB8ozD7l02w,3.9
72,LnFsp6iM5dg,3.6
72,tn0hCTyj2Kc,4.2
72,v_0WNLAmSaE,4.5
72,MpaHR-V_R-o,3.8
72,OlGvjhLZDS8,3.6
72,3rIjcRK_BNU,5.0
72,Xr2rgT9uEnA,4.8
73,obRG-2jurz0,3.5
73,aLSG3178eD4,5.0
73,eQVhAN7-IAw,4.4
73,ZYKUXMAou3Q,4.6
73,oWjxSkJpxFU,4.5
73,aLSG3178eD4,3.0
73,LryQJ25CnKU,4.8
73,K6xwB8Kkce0,4.5
73,6kLYXbNZWRs,2.8
73,ESRAQtXVQL0,4.1
73,oWjxSkJpxFU,4.9
73,T2uyIBURMjs,3.1
73,obRG-2jurz0,5.0
73,WB8ozD7l02w,4.2
73,oWjxSkJpxFU,4.5
73,o2e2B5wsFsQ,2.5
73,6SuMbFuKDf8,3.5
73,NjMd89dggAk,3.8
73,K6Zu3qKhON4,5.0
73,6kLYXbNZWRs,2.9
73,pwGbwYAfSmg,3.4
73,T8lWjQRhQXY,3.7
73,xYShiXMGULE,3.9
73,ooyjaVdt-jA,4.1
73,ZYKUXMAou3Q,5.0
73,mt22NvsTRG0,3.7
73,eUgrVCDUCtE,3.7
73,ZYKUXMAou3Q,3.2
73,ZYKUXMAou3Q,4.5
73,obRG-2jurz0,2.9
73,sBMOXHrXJtI,4.2
73,8UHMSVOHddE,3.0
73,vUiE_0GPqKE,5.0
73,eIns8Y0xegE,5.0
73,PeYARbPHcvk,3.2
73,8h--kFui1JA,4.0
73,oSEeK9yDNQI,4.2
73,x9e_8zRuuO8,2.9
73,sq4hYZlDPec,4.6
73,pwGbwYAfSmg,4.0
73,WS7f5xpGYn8,4.8
73,5GHXEGz3PJg,4.0
73,ZYKUXMAou3Q,2.2
73,oWjxSkJpxFU,4.1
73,Q-oM2BQ8Jow,4.4
73,NjMd89dggAk,4.9
73,6kLYXbNZWRs,4.2
73,T2uyIBURMjs,4.4
73,xYShiXMGULE,4.2
73,xYShiXMGULE,4.4
73,0jmDHoPUGKI,3.4
73,WB8ozD7l02w,4.6
73,PgNAmWjInGk,4.6
73,xYShiXMGULE,4.5
73,ycy30LIbq4w,5.0
73,3rIjcRK_BNU,4.5
73,p6E9R9qv1No,3.6
73,AcoALQl7jfA,4.8
73,RrhSJzM8NLE,3.0
73,o2e2B5wsFsQ,5.0
73,eIns8Y0xegE,4.9
73,P6ODTQKhaXk,2.5
73,eIns8Y0xegE,4.8
73,obRG-2jurz0,3.4
73,aLSG3178eD4,3.0
73,km5FAAQLUT8,4.5
73,mt22NvsTRG0,4.7
73,oWjxSkJpxFU,4.4
73,obRG-2jurz0,3.9
73,oWjxSkJpxFU,4.2
73,vDyYMcjf500,4.0
73,Pc1Obe1BWhc,3.3
73,6OcOO1k-vGE,3.2
73,ZYKUXMAou3Q,4.6
73,oWjxSkJpxFU,3.3
73,fd7M_5xW0SI,4.6
73,oWjxSkJpxFU,4.0
73,0jmDHoPUGKI,3.1
73,pfM1F0fBTo8,3.7
73,mt22NvsTRG0,4.0
73,aLSG3178eD4,3.4
73,IyRRk3wgKMo,4.0
73,oWjxSkJpxFU,3.9
73,fZwwcwfbmdo,4.4
73,RQZr2NgKPiU,3.7
73,pwGbwYAfSmg,4.3
73,HNvX4pY1TLI,2.8
73,PaZsrAi6iJg,4.1
74,fIQ2Ty2OL34,2.9
74,xYtsL9znopI,3.8
74,EL1wN_ihL_E,4.0
74,7xN52zQzYy8,4.2
74,OWYKrIKMO1M,3.2
74,uwQX7nz0aUs,3.9
74,EUfZCJtfAYA,4.1
74,ONI_06wGbsQ,3.6
74,zeO4C8e4pjw,3.6
74,SqNlLDeZcSc,3.8
74,fS2fsa1fuIw,3.0
74,7dNu1AorSYc,3.3
74,fQjGRb4-IQM,3.6
74,pfX353Wc0GA,4.0
74,w2QTDd1sT1E,3.0
74,dHDn26UX4aw,3.2
74,eDelIZDzmwQ,5.0
74,B2YCf8dTkIM,4.3
74,jhEBBGOD7es,4.1
74,ZWllUdFLzXU,3.3
74,J-dv_DcDD_A,4.6
74,8B2esiq24Hg,3.3
74,NZ0ImXT1FZk,3.7
74,9yWnVxe1qp8,3.2
74,G2JLc63P7pw,3.6
74,uuWrT3jBzrw,4.0
74,OAGfx7eB3gA,3.2
74,nUDX6OCXEyc,3.7
74,iWeNDPTYAZw,4.8
74,DTg2FihPSso,3.9
74,FvBcYkY7ZGo,4.1
74,h33u2eeVqXo,3.1
74,sqkL6D0ScR0,2.9
74,GJjQl1q_jtE,4.5
74,9PhM-zCmTFs,4.5
74,45tSUnisIos,5.0
74,FEjZiCPuvqQ,3.5
74,S7kG641iA_g,5.0
74,1qIj0m7-sHI,4.3
74,R1TSiB9OuVM,4.2
74,D818vkK10UQ,3.6
74,NgloGi5xEa8,4.2
74,45tSUnisIos,3.6
74,C54cHGCwBdk,2.5
74,Es9CfWMmPRU,4.3
74,9qlF_9PNhJs,4.9
74,sBC9r4HuKu0,3.0
74,9PhM-zCmTFs,4.0
74,B7AjF4of300,3.3
74,XbxRqlHtKUE,4.0
74,b191evqWAwE,5.0
74,pEN_htHtt_c,3.6
74,SJNdBNxNGno,3.2
74,vGTTSdrV37U,3.5
74,K3ZwxsTOD_8,4.9
74,SwqUpegUT2Q,3.4
74,mMtjGYdJOps,4.9
74,2AAUadR6Hjw,4.1
74,5IyiD8xv_Pk,4.9
74,2WHcBwq2wHc,4.3
74,kbaMeEcdDfM,4.8
74,Hk5dxn5dj2M,4.9
74,fIElFIuzGLI,4.0
74,GwKiyICIUO4,4.4
74,n-DTjpde9-0,3.5
74,JSoLPm6a2yo,5.0
74,H-WEhug-up8,4.3
74,p5HH2UfZ2wE,4.5
74,aliDVYH08pg,4.1
74,kxMC7g_sKjw,4.5
74,fJe0cmOvM94,5.0
74,vQiiNGllGQo,4.1
74,weebcQPRGUE,3.7
74,xtR7m-Fl-F0,3.7
74,BXnGUUsdnR8,3.7
74,9NC2saE5MbQ,3.8
74,JOwmqPPkjww,3.7
74,XdNOI-q70q4,3.6
74,VKW64fQwzRc,4.1
74,QwZT7T-TXT0,4.6
74,EdkK29-TWJk,4.8
74,VhexfxLPgTE,3.4
74,x2u-KEex34A,5.0
74,JqfuKsoEEms,4.4
74,xLtYmhj-0Kg,5.0
74,FEjZiCPuvqQ,3.5
74,U0W_rpvm3Ys,2.5
74,9PhM-zCmTFs,3.4
74,XUqRem0W8L8,3.6
74,-37nIo_tLnk,3.3
74,tXlbRhkQaVc,4.3
74,3WlhLmh7uiQ,4.2
74,nkXGohB02V0,5.0
74,upEIZAihcwo,3.3
74,BZt0qjTWNhw,4.3
74,jg4hFf-zmn8,3.3
74,d1hs-JI_yBE,4.5
74,nUDX6OCXEyc,5.0
74,4_eVvzrTV-I,4.2
74,pwGbwYAfSmg,4.0
74,jg4hFf-zmn8,4.1
75,N0tmF4j4K6g,5.0
75,ORDHYULS2NM,4.2
75,3WlhLmh7uiQ,2.7
75,Wzq4qbNRFrw,4.4
75,ycuMyyqBWQY,2.7
75,3UoKswz6OQc,4.5
75,3jcolXvi8IA,4.6
75,3jtjkXSvuJw,4.7
75,GQ6cKZ3Zf9A,2.9
75,nUDX6OCXEyc,3.8
75,KX0fOxBVMRc,3.9
75,KGBv8oT5lwk,3.5
75,6ZwXRnueOMg,3.7
75,#NOME?,3.8
75,9NC2saE5MbQ,2.9
75,cDjYY7nW7cY,3.7
75,naOKPDCngMI,3.6
75,C7mxTEskjQg,3.1
75,OAGfx7eB3gA,3.5
75,MIQKlHSD89E,2.7
75,AFbu21AGSho,4.0
75,htmLGVUqIos,4.2
75,0QOPb9DlOfY,4.5
75,S45Y5WQ4Ucs,4.0
75,DRfniGCgW0I,3.8
75,_vrcsnkXCI8,3.7
75,HCO7BWbKipU,4.5
75,dc89yyOS0Z8,4.3
75,TV42WARem_o,3.8
75,U0W_rpvm3Ys,2.6
75,mTHLyCqtLJE,4.3
75,MIQKlHSD89E,3.4
75,AeB90B9__xM,4.2
75,OAGfx7eB3gA,4.6
75,htBvEmGPhAc,3.8
75,odHhIVjDgq8,4.2
75,K7XsnDRtAcw,3.2
75,ClM-MORjXQI,3.8
75,pspGtXW0QYo,2.8
75,cX-X_UFUyYE,2.6
75,aEM1Zelai1k,5.0
75,#NOME?,2.5
75,S45Y5WQ4Ucs,4.1
75,IgEcA4RT3tw,3.8
75,odHhIVjDgq8,3.2
75,ir-_cm0BaWc,4.4
75,Zq5ESvmKagc,1.8
75,nDoQqQUa9C8,4.2
75,OAGfx7eB3gA,4.6
75,XbxRqlHtKUE,4.7
75,AeB90B9__xM,3.9
75,M0kcLjxoYS8,3.8
75,BZt0qjTWNhw,4.4
75,wwZ-T_WQ03A,3.9
75,ZqOtqz8bSDk,3.3
75,BZt0qjTWNhw,4.4
75,pspGtXW0QYo,3.7
75,uYaN4OLxm08,3.6
75,htWO0--MbQg,5.0
75,45tSUnisIos,4.4
75,BZt0qjTWNhw,2.9
75,KX0fOxBVMRc,3.9
75,AFbu21AGSho,3.9
75,mHbWgIy3wmo,4.1
75,w7WsuNNLcNw,4.8
75,aEM1Zelai1k,2.1
75,htBvEmGPhAc,4.6
75,BZt0qjTWNhw,5.0
75,odHhIVjDgq8,4.6
75,w4lcP5ZA4wg,3.3
75,V4kfrZSejVc,4.1
75,rQWZK5U233s,5.0
75,vXBfwgwT1nQ,4.0
75,3j5eGupDWY4,3.5
75,fi483E-A8P4,3.8
75,_JhaVNJb3ag,4.3
75,YWVylysTNIA,4.4
75,faYA_upR_a0,3.4
75,EQqIiTk2fy4,5.0
